"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkey","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,4071.0,"",,1994,4186.0,"",,,,"",,2006,4983.0,"I",,2012,5340.0,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkmenistan","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,1744.0,"",,,,"",,2006,1991.0,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tuvalu","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uganda","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,9.12,"",,,,"",,,,"",,1998,9.15,"K",,,,"",,2012,11.14,"K",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ukraine","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2605.0,"",,1995,2585.0,"",,2000,2408.0,"",,2005,2183.0,"",,2010,2178.0,"",,2014,2166.0,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Arab Emirates","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1993,66.68,"",,,,"",,2003,226.6,"",,2010,92.0,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Kingdom","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,157.1,"K",,1997,267.4,"K",,2000,0.96,"K",,2005,228.0,"K",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Republic of Tanzania","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,1985,135.2,"",,,,"",,1993,150.0,"",,2002,184.3,"",,2007,273.9,"",,2011,345.7,"",,2013,363.5,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United States of America","Area equipped for irrigation: total (1000 ha)",,,"",,1964,14996.0,"",,,,"",,1974,16690.0,"",,1982,26888.0,"K",,1987,26667.0,"K",,1992,27012.0,"K",,1997,27070.0,"K",,2002,26937.0,"K",,2007,26644.0,"K",,2012,26708.0,"K",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uruguay","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1998,181.0,"",,,,"",,2011,238.0,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uzbekistan","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,4281.0,"",,,,"",,2005,4198.0,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Vanuatu","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Venezuela (Bolivarian Republic of)","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1989,449.7,"",,,,"",,1998,570.2,"",,,,"",,2008,1055.0,"K",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Viet Nam","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,2900.0,"",,1994,3000.0,"",,,,"",,2005,4585.0,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Yemen","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1996,486.3,"",,,,"",,2004,680.1,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zambia","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,46.4,"",,,,"",,2002,155.9,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zimbabwe","Area equipped for irrigation: total (1000 ha)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,109.0,"",,1993,116.6,"",,1999,173.5,"",,,,"",,,,"",,2014,175.0,"I",


Metadata:
"[1] [Components] | This figure does not include 620 ha under glass and 2 200 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[2] [Components] | This figure does not include 720 ha under glass and 1590 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[3] [Components] | This figure does not include 2120 ha under glass and 210 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[4] [Components] | This figure does not include 2060 ha under glass and 130 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[5] [Components] | This figure does not include 1800 ha under glass (Source: Eurostat database, 2016)"
"[6] [Components] | This figure does not include 1080 ha under glass and 5230 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[7] [Components] | Area equipped for irrigation (69 863) = Mainland China (69481) + Taiwan (380.8) + Hong Kong (1)"
"[8] [Components] | This figure does not include 500 ha under glass and 1760 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[9] [Components] | Area equipped for irrigation in the Republic of Cyprus: 45 449 ha in 2003. Area equipped for irrigation in Northern Cyprus: 10 006 ha in 2005"
"[10] [Components] | This figure does not include 190 ha under glass and 800 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[11] [Components] | This figure does not include 240 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[12] [Components] | This figure does not include 190 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[13] [Components] | This figure does not include 470 ha under glass (Source: Eurostat database, 2016)"
"[14] [Components] | This figure does not include 460 ha under glass (Source: Eurostat database, 2016)"
"[15] [Components] | This figure does not include 400 ha under glass (Source: Eurostat database, 2016)"
"[16] [Components] | This figure does not include 440 ha under glass and 1240 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[17] [Components] | This figure does not include 410 ha under glass (Source: Eurostat database, 2016)"
"[18] [Components] | This figure does not include 11190 ha under glass and 6520 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[19] [Components] | This figure does not include 3170 ha under glass and 3930 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[20] [Components] | This figure does not include 5340 ha under glass and 12060 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[21] [Components] | This figure does not include 4290 ha under glass and 9110 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[22] [Components] | This figure does not include 4730 ha under glass and 8530 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[23] [Components] | This figure does not include 1760 ha under glass and 16440 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[24] [Components] | This figure does not include 26500 ha under glass and 30430 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[25] [Components] | This figure does not include 39100 ha under glass and 31900 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[26] [Components] | This figure does not include 38910 ha under glass and 21790 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[27] [Components] | This figure does not include 80 ha under glass and 6130 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[28] [Components] | This figure does not include 50 ha under glass and 16760 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[29] [Components] | This figure does not include 40 ha under glass and 12700 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[30] [Observations] | Eursotat gives a figure of 10 ha under glass and 10 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[31] [Components] | This figure does not include 70 ha under glass and 990 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[32] [Components] | This figure does not include 80 ha under glass and 1120 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[33] [Components] | This figure does not include 100 ha under glass and 1040 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[34] [Components] | This figure does not include 10370 ha under glass (Source: Eurostat database, 2016)"
"[35] [Components] | This figure does not include 9820 ha under glass (Source: Eurostat database, 2016)"
"[36] [Components] | This figure does not include 9330 ha under glass (Source: Eurostat database, 2016)"
"[37] [Components] | This figure does not include 160 ha under glass (Source: Eurostat database, 2016)"
"[38] [Components] | This figure does not include 140 ha under glass (Source: Eurostat database, 2016)"
"[39] [Components] | West Bank: 9473 ha; Gaza Strip: 10600 ha. It includes the Israeli settlements irrigated area which is about 3244 ha (West Bank: 2959 ha; Gaza Strip: 258 ha)"
"[40] [Components] | This figure does not include 7560 ha under glass and 74930 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[41] [Components] | This figure does not include 6630 ha under glass and 31000 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[42] [Components] | This figure does not include 8080 ha under glass and 31840 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[43] [Components] | This figure does not include 3250 ha under glass and 177940 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[44] [Components] | This figure does not include 3020 ha under glass and 182030 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[45] [Components] | This figure does not include 3300 ha under glass and 157440 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[46] [Components] | This figure does not include 150 ha under glass and 1080 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[47] [Components] | This figure does not include 100 ha under glass and 930 ha of kitchen gardens (Source: Eurostat database, 2016)"
"[48] [Components] | This figure does not include 180 ha under glass (Source: Eurostat database, 2016)"
"[49] [Components] | This figure does not include 200 ha under glass (Source: Eurostat database, 2016)"
"[50] [Components] | This figure does not include 230 ha under glass (Source: Eurostat database, 2016)"

E - External data
I - AQUASTAT estimate
K - Aggregate data
L - Modelled data
(c) 2017 FAO of the UN
The information contained in AQUASTAT is provided free of charge to all users. Please quote as follows:
FAO. 2016. AQUASTAT Main Database - Food and Agriculture Organization of the United Nations (FAO). Website accessed on[17/11/2017 21:56]

